"speaker","cluster_idx","n_signals","dcor","p","min_cluster_size"
"6151f0f200c152d71f393bb5","1","8","0.760077516735675","0.443855614438556","3"
"5e521a4b05acdb243aaee8de","0","23","0.646403200295288","0.0023997600239976","3"
"5f47b045144b1c1ab5bed08d","0","6","0.782869039768834","0.336266373362664","3"
"5f47b045144b1c1ab5bed08d","4","8","0.767005721694897","0.0071992800719928","3"
"5f47b045144b1c1ab5bed08d","1","8","0.641244132125483","0.924107589241076","3"
"5f47b045144b1c1ab5bed08d","2","9","0.70533465272147","0.896410358964104","3"
"5f47b045144b1c1ab5bed08d","3","8","0.712895162307465","0.267773222677732","3"
"6109876949a63b51388197c2","0","26","0.600021866722142","0.0041995800419958","3"
"61001bf99a534440d8563358","1","4","0.900230148330961","0.671432856714329","3"
"61001bf99a534440d8563358","2","10","0.594262434942074","0.56974302569743","3"
"61001bf99a534440d8563358","0","8","0.746584725415991","0.101689831016898","3"
"61001bf99a534440d8563358","3","8","0.60115407014155","0.959304069593041","3"
"61001bf99a534440d8563358","4","5","0.919735854698328","0.0953904609539046","3"
"5c105e2757fd11000127e60f","2","7","0.8263864523652","0.164783521647835","3"
"5c105e2757fd11000127e60f","0","10","0.832314888946354","0.0098990100989901","3"
"5c105e2757fd11000127e60f","1","7","0.781315783693538","0.312968703129687","3"
"5c105e2757fd11000127e60f","3","7","0.93929846594334","0.100689931006899","3"
"5b8ad127ce33a00001e696cf","2","7","0.621068320822843","0.991400859914009","3"
"5b8ad127ce33a00001e696cf","0","4","0.983177726828368","0.124287571242876","3"
"5b8ad127ce33a00001e696cf","1","10","0.608541248206139","0.165883411658834","3"
"5b8ad127ce33a00001e696cf","4","8","0.854585999100812","0.0455954404559544","3"
"5b8ad127ce33a00001e696cf","3","9","0.845821410062786","0.0350964903509649","3"
"610087304c584b2ba35b4034","3","9","0.663968615065997","0.566443355664434","3"
"610087304c584b2ba35b4034","0","11","0.525683710636874","0.394460553944606","3"
"610087304c584b2ba35b4034","2","4","0.87308305944979","0.66033396660334","3"
"610087304c584b2ba35b4034","1","7","0.89281250438418","0.125087491250875","3"
"610087304c584b2ba35b4034","4","8","0.839006926719777","0.0595940405959404","3"
"6053ce04a276ce713b3e7c1a","2","10","0.723794182517019","0.0968903109689031","3"
"6053ce04a276ce713b3e7c1a","4","4","0.835957743887049","0.673132686731327","3"
"6053ce04a276ce713b3e7c1a","1","9","0.769848271904447","0.091990800919908","3"
"6053ce04a276ce713b3e7c1a","0","5","0.829867826187795","0.258174182581742","3"
"6053ce04a276ce713b3e7c1a","3","4","0.897964797285248","0.286071392860714","3"
"5aa26bda35237b000112e35d","0","8","0.74509648423503","0.466953304669533","3"
"5aa26bda35237b000112e35d","3","7","0.754949283929103","0.508249175082492","3"
"5aa26bda35237b000112e35d","1","8","0.764733500385385","0.20957904209579","3"
"5aa26bda35237b000112e35d","2","6","0.748960567878427","0.441455854414559","3"
"5aa26bda35237b000112e35d","4","5","0.842559298451221","0.20997900209979","3"
"610068e5f60debf1dafc444d","2","7","0.708000371112746","0.844715528447155","3"
"610068e5f60debf1dafc444d","0","11","0.73798015627049","0.0370962903709629","3"
"610068e5f60debf1dafc444d","1","6","0.569555640283647","0.481751824817518","3"
"610068e5f60debf1dafc444d","3","10","0.616131710781503","0.14038596140386","3"
"5c61ab19776b38000156cc95","0","9","0.883033926287257","0.105689431056894","3"
"5c61ab19776b38000156cc95","2","23","0.693799781628712","0.0010998900109989","3"
"5c61ab19776b38000156cc95","1","4","0.92402003119527","0.423557644235576","3"
"5b0f33dd1e55760001b9a9ce","0","8","0.59100092139809","0.903709629037096","3"
"5b0f33dd1e55760001b9a9ce","2","6","0.811762897701411","0.470852914708529","3"
"5b0f33dd1e55760001b9a9ce","3","7","0.57811509859659","0.742325767423258","3"
"5b0f33dd1e55760001b9a9ce","1","9","0.833461134112542","0.0187981201879812","3"
"5b0f33dd1e55760001b9a9ce","4","10","0.648297521282479","0.919208079192081","3"
"5bace93b5cd4520001dc04a5","1","7","0.622798973942284","0.916508349165084","3"
"5bace93b5cd4520001dc04a5","4","8","0.717055926435558","0.733626637336266","3"
"5bace93b5cd4520001dc04a5","0","6","0.562241856325906","0.897910208979102","3"
"5bace93b5cd4520001dc04a5","2","8","0.922383542645528","0.012998700129987","3"
"5bace93b5cd4520001dc04a5","3","8","0.787366747406016","0.0595940405959404","3"
"58727901d53c97000159dc92","2","10","0.604211660381856","0.512048795120488","3"
"58727901d53c97000159dc92","1","5","0.739821723477761","0.959404059594041","3"
"58727901d53c97000159dc92","3","10","0.742940151231991","0.0272972702729727","3"
"58727901d53c97000159dc92","0","10","0.619038281505794","0.195880411958804","3"
"60fcfce988af0e9f331ec84a","0","17","0.516445289807767","0.374562543745625","3"
"60fcfce988af0e9f331ec84a","1","7","0.644249765926241","0.528047195280472","3"
"61118a566bf579b7d69aa202","0","5","0.847791121164999","0.242275772422758","3"
"61118a566bf579b7d69aa202","2","9","0.712983797045107","0.179382061793821","3"
"61118a566bf579b7d69aa202","3","9","0.683918167958303","0.348565143485651","3"
"61118a566bf579b7d69aa202","4","5","0.80769117669181","0.779222077792221","3"
"61118a566bf579b7d69aa202","1","4","0.809378540258111","0.416658334166583","3"
"60fcf1a04c245326d05076e0","2","11","0.81402497037813","0.024997500249975","3"
"60fcf1a04c245326d05076e0","3","11","0.742611432295907","0.0850914908509149","3"
"60fcf1a04c245326d05076e0","0","5","0.775276016891924","0.928407159284072","3"
"60fcf1a04c245326d05076e0","1","5","0.783697737249546","0.943405659434057","3"
"61001a7d72ee7fa3032b8a1a","1","6","0.851138845187448","0.132386761323868","3"
"61001a7d72ee7fa3032b8a1a","2","11","0.742826683229544","0.0102989701029897","3"
"61001a7d72ee7fa3032b8a1a","0","10","0.9617556001769","0.0010998900109989","3"
"61001a7d72ee7fa3032b8a1a","3","3","0.978086053248551","0.327967203279672","3"
"5e2f1e401a4075000d1bee59","0","7","0.80180869426632","0.214278572142786","3"
"5e2f1e401a4075000d1bee59","1","10","0.853396710713281","0.0020997900209979","3"
"5e2f1e401a4075000d1bee59","2","12","0.576144196721545","0.162983701629837","3"
"5e2f1e401a4075000d1bee59","3","7","0.751487895784234","0.343365663433657","3"
"5f58ceb73a55aa065f014fb4","1","7","0.810703524339006","0.531246875312469","3"
"5f58ceb73a55aa065f014fb4","2","13","0.705470851780851","0.0977902209779022","3"
"5f58ceb73a55aa065f014fb4","3","3","0.973091842220322","0.5001499850015","3"
"5f58ceb73a55aa065f014fb4","0","9","0.740290333792555","0.109289071092891","3"
"5d2c030eb3efb1001b7e4989","1","17","0.772794939742112","0.0017998200179982","3"
"5d2c030eb3efb1001b7e4989","2","13","0.460086475213561","0.783321667833217","3"
"5d2c030eb3efb1001b7e4989","0","9","0.76549385594964","0.16988301169883","3"
"610761e24c57926a06f219e2","0","33","0.536770132137655","0.0451954804519548","3"
"60fcd99413d2d738147c7d55","0","10","0.726732024874955","0.120987901209879","3"
"60fcd99413d2d738147c7d55","1","9","0.753104022993752","0.181881811818818","3"
"60fcd99413d2d738147c7d55","4","8","0.631734815470869","0.686931306869313","3"
"60fcd99413d2d738147c7d55","2","5","0.876001731202645","0.172282771722828","3"
"60fcd99413d2d738147c7d55","3","8","0.671765167191374","0.335866413358664","3"
"602e0102c7be4d8f930bccb5","0","13","0.858859023579127","0.0011998800119988","3"
"610414b7a275aba12c4bf8b0","1","7","0.731490756891762","0.767123287671233","3"
"610414b7a275aba12c4bf8b0","0","9","0.704176995129093","0.128887111288871","3"
"610414b7a275aba12c4bf8b0","2","6","0.7902086223865","0.408259174082592","3"
"610414b7a275aba12c4bf8b0","3","7","0.809533972445503","0.0757924207579242","3"
"610414b7a275aba12c4bf8b0","4","8","0.594282025172298","0.751424857514249","3"
"5a16eb755d06850001b00bea","2","6","0.77181333222596","0.212278772122788","3"
"5a16eb755d06850001b00bea","3","5","0.654275139262094","0.341265873412659","3"
"5a16eb755d06850001b00bea","0","5","0.888540327667142","0.117988201179882","3"
"5a16eb755d06850001b00bea","1","4","0.947381931472465","0.0403959604039596","3"
"60fe0ff2978d9def5d345ecd","0","32","0.488156846834232","0.0355964403559644","3"
"610e25f9f9818357aca7dc5f","0","9","0.759694665360096","0.477652234776522","3"
"610e25f9f9818357aca7dc5f","3","9","0.681526160064638","0.721627837216278","3"
"610e25f9f9818357aca7dc5f","1","5","0.757627709781318","0.677232276772323","3"
"610e25f9f9818357aca7dc5f","2","7","0.625141604715364","0.433556644335566","3"
"610e25f9f9818357aca7dc5f","4","9","0.580615867289644","0.866013398660134","3"
"5e886bafe66dd44f5c740394","3","8","0.746388880869422","0.48985101489851","3"
"5e886bafe66dd44f5c740394","1","12","0.640999791588492","0.446555344465553","3"
"5e886bafe66dd44f5c740394","4","9","0.6363058135007","0.827117288271173","3"
"5e886bafe66dd44f5c740394","2","4","0.926363443358262","0.0415958404159584","3"
"5e886bafe66dd44f5c740394","0","4","0.936013294783794","0.332366763323668","3"
"600f37dd7222cf0f2cf43322","0","23","0.702035793313353","0.0005999400059994","3"
"610006b5173cacb40e469b7b","0","22","0.524846425131524","0.363963603639636","4"
"610006b5173cacb40e469b7b","1","6","0.726553836942691","0.713328667133287","4"
"615e32053d4f0c25ecbd9aaf","2","6","0.620662134842284","0.572842715728427","4"
"615e32053d4f0c25ecbd9aaf","0","5","0.743393423788079","0.776822317768223","4"
"615e32053d4f0c25ecbd9aaf","1","10","0.726448302949515","0.105289471052895","4"
"615e32053d4f0c25ecbd9aaf","3","5","0.690039708023837","0.662733726627337","4"
"61001a5d58777b6e99cc43a1","2","12","0.711921363491504","0.121687831216878","4"
"61001a5d58777b6e99cc43a1","3","9","0.906330131886046","0.0003999600039996","4"
"61001a5d58777b6e99cc43a1","1","6","0.868067917928473","0.0985901409859014","4"
"61001a5d58777b6e99cc43a1","0","5","0.912579070668957","0.269273072692731","4"
"6151f63958f5eb5b33db9239","0","22","0.726153427119472","0.0004999500049995","4"
"611072022d4ba516aab619ac","2","10","0.63785440854288","0.777622237776222","4"
"611072022d4ba516aab619ac","1","14","0.696328007883311","0.0150984901509849","4"
"611072022d4ba516aab619ac","3","10","0.609028126261675","0.614638536146385","4"
"611072022d4ba516aab619ac","0","6","0.69853305776229","0.958904109589041","4"
"6110c8fb129da6ea8847b9f9","0","10","0.731000837867418","0.0750924907509249","4"
"6110c8fb129da6ea8847b9f9","3","8","0.784331800180692","0.333966603339666","4"
"6110c8fb129da6ea8847b9f9","1","8","0.726337904627685","0.315568443155684","4"
"6110c8fb129da6ea8847b9f9","2","6","0.78851449620974","0.460753924607539","4"
"6110c8fb129da6ea8847b9f9","4","5","0.854174640772583","0.89051094890511","4"
"5be2dab1dc5b8d0001ce18a9","1","8","0.715376685754211","0.787821217878212","4"
"5be2dab1dc5b8d0001ce18a9","0","12","0.645698960744762","0.822417758224178","4"
"5be2dab1dc5b8d0001ce18a9","2","7","0.66954821743523","0.551244875512449","4"
"6102ad41aeb80cbf94d1ff64","1","9","0.698278612259563","0.182381761823818","4"
"6102ad41aeb80cbf94d1ff64","3","9","0.735439494880627","0.239176082391761","4"
"6102ad41aeb80cbf94d1ff64","4","9","0.598265108997253","0.998400159984002","4"
"6102ad41aeb80cbf94d1ff64","0","6","0.96367525830126","0.0078992100789921","4"
"6102ad41aeb80cbf94d1ff64","2","7","0.723941349014218","0.624937506249375","4"
"5f727fee07055f1d02a05a99","2","7","0.778666966506073","0.217878212178782","4"
"5f727fee07055f1d02a05a99","1","14","0.865703865035756","0.0003999600039996","4"
"5f727fee07055f1d02a05a99","0","6","0.766296916816551","0.42025797420258","4"
"60f5eba9476ad9bc1d4252e9","0","8","0.812504681438422","0.136186381361864","4"
"60f5eba9476ad9bc1d4252e9","2","13","0.74835939892962","0.0033996600339966","4"
"60f5eba9476ad9bc1d4252e9","1","9","0.709560692955674","0.433056694330567","4"
"60f5eba9476ad9bc1d4252e9","3","8","0.806593510855636","0.182681731826817","4"
"6058071bda217990b860e6ee","2","5","0.825755447010059","0.851514848515148","4"
"6058071bda217990b860e6ee","0","8","0.730151507091045","0.595240475952405","4"
"6058071bda217990b860e6ee","1","8","0.766552058482264","0.356264373562644","4"
"6058071bda217990b860e6ee","3","7","0.57829997690053","0.934306569343066","4"
"611c16a6c39439a1dd61c1f7","0","21","0.654097160588441","0.0076992300769923","4"
"611c16a6c39439a1dd61c1f7","1","6","0.6889820824775","0.500849915008499","4"
"611c16a6c39439a1dd61c1f7","2","7","0.585335185914413","0.433056694330567","4"
"5ea93131b2e5310009e185e6","3","5","0.92683905435686","0.0250974902509749","4"
"5ea93131b2e5310009e185e6","0","6","0.827595399887229","0.433756624337566","4"
"5ea93131b2e5310009e185e6","4","6","0.874363861273429","0.149185081491851","4"
"5ea93131b2e5310009e185e6","1","9","0.739716751561128","0.0644935506449355","4"
"5ea93131b2e5310009e185e6","2","9","0.952362276850116","0.0007999200079992","4"
"605243c1f9d94b7d6caf04dc","0","7","0.829720626512287","0.166383361663834","4"
"605243c1f9d94b7d6caf04dc","1","9","0.629933216886859","0.552844715528447","4"
"605243c1f9d94b7d6caf04dc","2","7","0.657061258049084","0.584341565843416","4"
"605243c1f9d94b7d6caf04dc","4","6","0.87603142275868","0.237976202379762","4"
"605243c1f9d94b7d6caf04dc","3","9","0.71546038941918","0.373962603739626","4"
"60c9fcbb6090f57f63cdbebf","0","37","0.514114893848271","0.0061993800619938","4"
"60a2cbab9a74ddb09789cfa8","1","13","0.590841480606764","0.132986701329867","4"
"60a2cbab9a74ddb09789cfa8","2","10","0.581590821294704","0.566943305669433","4"
"60a2cbab9a74ddb09789cfa8","0","7","0.803964679815195","0.150784921507849","4"
"610784123ead4a29b40195b6","1","12","0.74914901144555","0.0353964603539646","4"
"610784123ead4a29b40195b6","2","10","0.717648596279945","0.0707929207079292","4"
"610784123ead4a29b40195b6","0","9","0.682836943654192","0.368563143685631","4"
"61294b6db5dce4f32fb7df9b","3","5","0.804863006173995","0.355764423557644","4"
"61294b6db5dce4f32fb7df9b","4","11","0.689445383454118","0.162783721627837","4"
"61294b6db5dce4f32fb7df9b","0","8","0.927916237919376","0.0610938906109389","4"
"61294b6db5dce4f32fb7df9b","2","5","0.927655205700097","0.152584741525847","4"
"61294b6db5dce4f32fb7df9b","1","6","0.722874265887468","0.775822417758224","4"
"60a81df1832584842fb188f6","1","9","0.740448585295679","0.436156384361564","4"
"60a81df1832584842fb188f6","2","10","0.653795688125479","0.336166383361664","4"
"60a81df1832584842fb188f6","0","10","0.800450322306348","0.011998800119988","4"
"6151f0f200c152d71f393bb5","2","6","0.799827352852026","0.676132386761324","4"
"6151f0f200c152d71f393bb5","0","5","0.922497607196195","0.181981801819818","4"
"6151f0f200c152d71f393bb5","4","6","0.80263369093306","0.696430356964304","4"
"6151f0f200c152d71f393bb5","1","8","0.760077516735675","0.447655234476552","4"
"6151f0f200c152d71f393bb5","3","7","0.814058108274786","0.167483251674833","4"
"5e521a4b05acdb243aaee8de","0","4","0.667437700242944","0.835916408359164","4"
"5f47b045144b1c1ab5bed08d","0","6","0.782869039768834","0.328167183281672","4"
"5f47b045144b1c1ab5bed08d","4","8","0.767005721694897","0.0075992400759924","4"
"5f47b045144b1c1ab5bed08d","1","8","0.641244132125483","0.926807319268073","4"
"5f47b045144b1c1ab5bed08d","2","9","0.70533465272147","0.895610438956104","4"
"5f47b045144b1c1ab5bed08d","3","8","0.712895162307465","0.26997300269973","4"
"6109876949a63b51388197c2","0","20","0.685036243137772","0.0018998100189981","4"
"61001bf99a534440d8563358","0","16","0.76811088247572","0.0002999700029997","4"
"61001bf99a534440d8563358","1","8","0.746584725415991","0.100789921007899","4"
"61001bf99a534440d8563358","2","8","0.60115407014155","0.953004699530047","4"
"61001bf99a534440d8563358","3","5","0.919735854698328","0.0906909309069093","4"
"5c105e2757fd11000127e60f","2","7","0.8263864523652","0.176382361763824","4"
"5c105e2757fd11000127e60f","0","8","0.739292146441344","0.385661433856614","4"
"5c105e2757fd11000127e60f","1","7","0.781315783693538","0.322367763223678","4"
"5c105e2757fd11000127e60f","3","7","0.93929846594334","0.101989801019898","4"
"5b8ad127ce33a00001e696cf","1","7","0.621068320822843","0.991900809919008","4"
"5b8ad127ce33a00001e696cf","0","10","0.608541248206139","0.154284571542846","4"
"5b8ad127ce33a00001e696cf","3","8","0.854585999100812","0.0445955404459554","4"
"5b8ad127ce33a00001e696cf","2","9","0.845821410062786","0.0327967203279672","4"
"610087304c584b2ba35b4034","2","9","0.663968615065997","0.579242075792421","4"
"610087304c584b2ba35b4034","0","11","0.525683710636874","0.397660233976602","4"
"610087304c584b2ba35b4034","1","7","0.89281250438418","0.124987501249875","4"
"610087304c584b2ba35b4034","3","8","0.839006926719777","0.0564943505649435","4"
"6053ce04a276ce713b3e7c1a","2","10","0.723794182517019","0.102589741025897","4"
"6053ce04a276ce713b3e7c1a","3","12","0.81152800178924","0.0022997700229977","4"
"6053ce04a276ce713b3e7c1a","1","9","0.769848271904447","0.0931906809319068","4"
"6053ce04a276ce713b3e7c1a","0","5","0.829867826187795","0.259074092590741","4"
"5aa26bda35237b000112e35d","1","8","0.74509648423503","0.464653534646535","4"
"5aa26bda35237b000112e35d","0","12","0.934505491392595","0.0001999800019998","4"
"5aa26bda35237b000112e35d","2","8","0.764733500385385","0.203179682031797","4"
"5aa26bda35237b000112e35d","3","6","0.748960567878427","0.436756324367563","4"
"610068e5f60debf1dafc444d","2","7","0.708000371112746","0.838116188381162","4"
"610068e5f60debf1dafc444d","0","11","0.73798015627049","0.0331966803319668","4"
"610068e5f60debf1dafc444d","1","6","0.569555640283647","0.475852414758524","4"
"610068e5f60debf1dafc444d","3","10","0.616131710781503","0.139286071392861","4"
"5c61ab19776b38000156cc95","0","9","0.883033926287257","0.10998900109989","4"
"5c61ab19776b38000156cc95","1","27","0.521791613708012","0.0244975502449755","4"
"5b0f33dd1e55760001b9a9ce","0","8","0.59100092139809","0.906009399060094","4"
"5b0f33dd1e55760001b9a9ce","2","6","0.811762897701411","0.468853114688531","4"
"5b0f33dd1e55760001b9a9ce","3","7","0.57811509859659","0.742325767423258","4"
"5b0f33dd1e55760001b9a9ce","1","9","0.833461134112542","0.0213978602139786","4"
"5b0f33dd1e55760001b9a9ce","4","10","0.648297521282479","0.917808219178082","4"
"5bace93b5cd4520001dc04a5","1","7","0.622798973942284","0.922107789221078","4"
"5bace93b5cd4520001dc04a5","4","8","0.717055926435558","0.733826617338266","4"
"5bace93b5cd4520001dc04a5","0","6","0.562241856325906","0.892210778922108","4"
"5bace93b5cd4520001dc04a5","2","8","0.922383542645528","0.0133986601339866","4"
"5bace93b5cd4520001dc04a5","3","8","0.787366747406016","0.062993700629937","4"
"58727901d53c97000159dc92","2","8","0.739608796408915","0.374762523747625","4"
"58727901d53c97000159dc92","1","6","0.714683402724992","0.617638236176382","4"
"58727901d53c97000159dc92","3","10","0.742940151231991","0.0260973902609739","4"
"58727901d53c97000159dc92","0","9","0.695056698702047","0.132986701329867","4"
"60fcfce988af0e9f331ec84a","0","17","0.516445289807767","0.376062393760624","4"
"60fcfce988af0e9f331ec84a","1","7","0.644249765926241","0.526447355264474","4"
"61118a566bf579b7d69aa202","0","9","0.712983797045107","0.183081691830817","4"
"61118a566bf579b7d69aa202","1","9","0.683918167958303","0.341765823417658","4"
"61118a566bf579b7d69aa202","2","5","0.80769117669181","0.778622137786221","4"
"60fcf1a04c245326d05076e0","0","34","0.646050307030945","9.99900009999e-05","4"
"61001a7d72ee7fa3032b8a1a","1","6","0.851138845187448","0.12998700129987","4"
"61001a7d72ee7fa3032b8a1a","2","11","0.846002056360214","0.0018998100189981","4"
"61001a7d72ee7fa3032b8a1a","0","9","0.951877527728143","0.0063993600639936","4"
"5e2f1e401a4075000d1bee59","0","7","0.80180869426632","0.223477652234777","4"
"5e2f1e401a4075000d1bee59","1","10","0.853396710713281","0.0020997900209979","4"
"5e2f1e401a4075000d1bee59","2","12","0.576144196721545","0.170682931706829","4"
"5e2f1e401a4075000d1bee59","3","7","0.751487895784234","0.332666733326667","4"
"5f58ceb73a55aa065f014fb4","2","7","0.810703524339006","0.534746525347465","4"
"5f58ceb73a55aa065f014fb4","1","16","0.57127789638932","0.0628937106289371","4"
"5f58ceb73a55aa065f014fb4","0","9","0.740290333792555","0.103289671032897","4"
"5d2c030eb3efb1001b7e4989","1","17","0.772794939742112","0.0014998500149985","4"
"5d2c030eb3efb1001b7e4989","2","12","0.524137921658426","0.971602839716028","4"
"5d2c030eb3efb1001b7e4989","0","9","0.76549385594964","0.169483051694831","4"
"610761e24c57926a06f219e2","0","30","0.539724813542607","0.0542945705429457","4"
"60fcd99413d2d738147c7d55","0","10","0.726732024874955","0.121787821217878","4"
"60fcd99413d2d738147c7d55","1","9","0.753104022993752","0.182681731826817","4"
"60fcd99413d2d738147c7d55","4","8","0.631734815470869","0.691830816918308","4"
"60fcd99413d2d738147c7d55","2","5","0.876001731202645","0.174682531746825","4"
"60fcd99413d2d738147c7d55","3","8","0.671765167191374","0.324767523247675","4"
"602e0102c7be4d8f930bccb5","0","4","0.950470549092318","0.205379462053795","4"
"610414b7a275aba12c4bf8b0","1","7","0.731490756891762","0.763823617638236","4"
"610414b7a275aba12c4bf8b0","0","8","0.723995868973958","0.618538146185381","4"
"610414b7a275aba12c4bf8b0","2","6","0.7902086223865","0.411358864113589","4"
"610414b7a275aba12c4bf8b0","3","7","0.809533972445503","0.0793920607939206","4"
"610414b7a275aba12c4bf8b0","4","8","0.594282025172298","0.747525247475253","4"
"5a16eb755d06850001b00bea","0","24","0.585734598931543","0.0143985601439856","4"
"60fe0ff2978d9def5d345ecd","0","31","0.470927914684041","0.0602939706029397","4"
"610e25f9f9818357aca7dc5f","0","9","0.759694665360096","0.485151484851515","4"
"610e25f9f9818357aca7dc5f","3","9","0.681526160064638","0.725927407259274","4"
"610e25f9f9818357aca7dc5f","1","5","0.757627709781318","0.677332266773323","4"
"610e25f9f9818357aca7dc5f","2","7","0.625141604715364","0.445955404459554","4"
"610e25f9f9818357aca7dc5f","4","9","0.580615867289644","0.874212578742126","4"
"5e886bafe66dd44f5c740394","1","8","0.746388880869422","0.488351164883512","4"
"5e886bafe66dd44f5c740394","0","12","0.640999791588492","0.438956104389561","4"
"5e886bafe66dd44f5c740394","2","9","0.6363058135007","0.832316768323168","4"
"600f37dd7222cf0f2cf43322","0","18","0.749209222870021","0.0013998600139986","4"
"610006b5173cacb40e469b7b","0","21","0.580845333766958","0.160883911608839","5"
"610006b5173cacb40e469b7b","1","6","0.726553836942691","0.714328567143286","5"
"615e32053d4f0c25ecbd9aaf","0","21","0.520697364708973","0.0533946605339466","5"
"61001a5d58777b6e99cc43a1","0","27","0.872469465014738","9.99900009999e-05","5"
"6151f63958f5eb5b33db9239","0","22","0.726153427119472","0.0005999400059994","5"
"611072022d4ba516aab619ac","2","10","0.63785440854288","0.772422757724228","5"
"611072022d4ba516aab619ac","1","14","0.696328007883311","0.0157984201579842","5"
"611072022d4ba516aab619ac","3","10","0.609028126261675","0.607539246075392","5"
"611072022d4ba516aab619ac","0","6","0.69853305776229","0.961803819618038","5"
"6110c8fb129da6ea8847b9f9","0","10","0.731000837867418","0.0731926807319268","5"
"6110c8fb129da6ea8847b9f9","2","13","0.907026599304966","0.0005999400059994","5"
"6110c8fb129da6ea8847b9f9","1","8","0.726337904627685","0.313668633136686","5"
"6110c8fb129da6ea8847b9f9","3","6","0.78851449620974","0.461353864613539","5"
"5be2dab1dc5b8d0001ce18a9","1","8","0.715376685754211","0.797020297970203","5"
"5be2dab1dc5b8d0001ce18a9","0","12","0.645698960744762","0.817918208179182","5"
"5be2dab1dc5b8d0001ce18a9","2","6","0.642254180820211","0.583341665833417","5"
"6102ad41aeb80cbf94d1ff64","1","9","0.735439494880627","0.246675332466753","5"
"6102ad41aeb80cbf94d1ff64","3","6","0.556091811178427","0.634836516348365","5"
"6102ad41aeb80cbf94d1ff64","2","9","0.598265108997253","0.997900209979002","5"
"6102ad41aeb80cbf94d1ff64","0","6","0.96367525830126","0.007999200079992","5"
"6102ad41aeb80cbf94d1ff64","4","9","0.775010849263403","0.031996800319968","5"
"5f727fee07055f1d02a05a99","2","7","0.778666966506073","0.216378362163784","5"
"5f727fee07055f1d02a05a99","1","13","0.94031456055685","9.99900009999e-05","5"
"5f727fee07055f1d02a05a99","0","6","0.766296916816551","0.426857314268573","5"
"60f5eba9476ad9bc1d4252e9","0","8","0.812504681438422","0.132986701329867","5"
"60f5eba9476ad9bc1d4252e9","2","13","0.74835939892962","0.0043995600439956","5"
"60f5eba9476ad9bc1d4252e9","1","9","0.709560692955674","0.438856114388561","5"
"60f5eba9476ad9bc1d4252e9","3","8","0.806593510855636","0.177682231776822","5"
"6058071bda217990b860e6ee","0","15","0.926401151957652","9.99900009999e-05","5"
"6058071bda217990b860e6ee","1","8","0.730151507091045","0.598140185981402","5"
"6058071bda217990b860e6ee","2","8","0.766552058482264","0.343465653434657","5"
"611c16a6c39439a1dd61c1f7","0","30","0.555001638667336","0.0053994600539946","5"
