"speaker","cluster_idx","n_signals","dcor","p","min_cluster_size"
"5ea93131b2e5310009e185e6","0","6","0.827595399887229","0.435556444355564","5"
"5ea93131b2e5310009e185e6","2","9","0.880108428588072","0.0044995500449955","5"
"5ea93131b2e5310009e185e6","1","9","0.739716751561128","0.0671932806719328","5"
"5ea93131b2e5310009e185e6","3","9","0.952362276850116","0.0007999200079992","5"
"605243c1f9d94b7d6caf04dc","0","7","0.829720626512287","0.171982801719828","5"
"605243c1f9d94b7d6caf04dc","2","9","0.629933216886859","0.552744725527447","5"
"605243c1f9d94b7d6caf04dc","3","7","0.657061258049084","0.589141085891411","5"
"605243c1f9d94b7d6caf04dc","1","15","0.726187194567258","0.0057994200579942","5"
"60c9fcbb6090f57f63cdbebf","0","30","0.508480368112083","0.018998100189981","5"
"60a2cbab9a74ddb09789cfa8","1","12","0.520313139431087","0.481851814818518","5"
"60a2cbab9a74ddb09789cfa8","2","8","0.790476528262611","0.0817918208179182","5"
"60a2cbab9a74ddb09789cfa8","0","6","0.838858453623408","0.194180581941806","5"
"610784123ead4a29b40195b6","1","12","0.74914901144555","0.0345965403459654","5"
"610784123ead4a29b40195b6","2","9","0.683070432453897","0.271072892710729","5"
"610784123ead4a29b40195b6","0","9","0.682836943654192","0.372462753724628","5"
"61294b6db5dce4f32fb7df9b","1","22","0.794136512461462","9.99900009999e-05","5"
"61294b6db5dce4f32fb7df9b","0","8","0.927916237919376","0.0672932706729327","5"
"61294b6db5dce4f32fb7df9b","2","6","0.722874265887468","0.772122787721228","5"
"60a81df1832584842fb188f6","1","9","0.740448585295679","0.443455654434557","5"
"60a81df1832584842fb188f6","2","10","0.653795688125479","0.331366863313669","5"
"60a81df1832584842fb188f6","0","9","0.745345871586404","0.0636936306369363","5"
"6151f0f200c152d71f393bb5","1","6","0.799827352852026","0.669333066693331","5"
"6151f0f200c152d71f393bb5","3","6","0.80263369093306","0.692330766923308","5"
"6151f0f200c152d71f393bb5","0","8","0.760077516735675","0.446055394460554","5"
"6151f0f200c152d71f393bb5","2","5","0.849493037668076","0.13958604139586","5"
"5e521a4b05acdb243aaee8de","0","5","0.678785076790059","0.932806719328067","5"
"5f47b045144b1c1ab5bed08d","0","6","0.782869039768834","0.336466353364664","5"
"5f47b045144b1c1ab5bed08d","4","8","0.767005721694897","0.0065993400659934","5"
"5f47b045144b1c1ab5bed08d","1","8","0.641244132125483","0.92970702929707","5"
"5f47b045144b1c1ab5bed08d","2","9","0.70533465272147","0.897010298970103","5"
"5f47b045144b1c1ab5bed08d","3","8","0.712895162307465","0.256774322567743","5"
"6109876949a63b51388197c2","0","13","0.584125282429544","0.266273372662734","5"
"61001bf99a534440d8563358","0","14","0.69619189360386","0.0076992300769923","5"
"61001bf99a534440d8563358","1","8","0.746584725415991","0.100589941005899","5"
"61001bf99a534440d8563358","2","14","0.70621205183297","0.0126987301269873","5"
"5c105e2757fd11000127e60f","0","28","0.918002656560252","9.99900009999e-05","5"
"5b8ad127ce33a00001e696cf","1","7","0.621068320822843","0.992200779922008","5"
"5b8ad127ce33a00001e696cf","0","10","0.608541248206139","0.166783321667833","5"
"5b8ad127ce33a00001e696cf","3","8","0.854585999100812","0.0452954704529547","5"
"5b8ad127ce33a00001e696cf","2","9","0.845821410062786","0.0360963903609639","5"
"610087304c584b2ba35b4034","2","9","0.663968615065997","0.582841715828417","5"
"610087304c584b2ba35b4034","1","11","0.525683710636874","0.395760423957604","5"
"610087304c584b2ba35b4034","0","6","0.57778200238662","0.697130286971303","5"
"610087304c584b2ba35b4034","3","8","0.839006926719777","0.0576942305769423","5"
"6053ce04a276ce713b3e7c1a","1","10","0.723794182517019","0.0930906909309069","5"
"6053ce04a276ce713b3e7c1a","2","11","0.832042909889932","0.0051994800519948","5"
"6053ce04a276ce713b3e7c1a","0","9","0.769848271904447","0.0870912908709129","5"
"5aa26bda35237b000112e35d","1","8","0.74509648423503","0.467853214678532","5"
"5aa26bda35237b000112e35d","0","10","0.882318241841668","0.0043995600439956","5"
"5aa26bda35237b000112e35d","2","7","0.805518422813896","0.551044895510449","5"
"5aa26bda35237b000112e35d","3","6","0.748960567878427","0.43985601439856","5"
"610068e5f60debf1dafc444d","1","7","0.708000371112746","0.845115488451155","5"
"610068e5f60debf1dafc444d","0","15","0.8117895924453","0.0001999800019998","5"
"610068e5f60debf1dafc444d","2","10","0.616131710781503","0.138386161383862","5"
"5c61ab19776b38000156cc95","0","9","0.883033926287257","0.107089291070893","5"
"5c61ab19776b38000156cc95","1","27","0.521791613708012","0.0246975302469753","5"
"5b0f33dd1e55760001b9a9ce","0","8","0.59100092139809","0.905109489051095","5"
"5b0f33dd1e55760001b9a9ce","2","5","0.925162495966366","0.15968403159684","5"
"5b0f33dd1e55760001b9a9ce","3","7","0.57811509859659","0.745325467453255","5"
"5b0f33dd1e55760001b9a9ce","1","9","0.833461134112542","0.0202979702029797","5"
"5b0f33dd1e55760001b9a9ce","4","9","0.657337469991923","0.835316468353165","5"
"5bace93b5cd4520001dc04a5","1","8","0.753423929314348","0.165883411658834","5"
"5bace93b5cd4520001dc04a5","4","8","0.717055926435558","0.727727227277272","5"
"5bace93b5cd4520001dc04a5","0","6","0.562241856325906","0.8994100589941","5"
"5bace93b5cd4520001dc04a5","2","7","0.798709786806436","0.184281571842816","5"
"5bace93b5cd4520001dc04a5","3","8","0.787366747406016","0.0631936806319368","5"
"58727901d53c97000159dc92","0","29","0.639567548820498","0.0003999600039996","5"
"58727901d53c97000159dc92","1","10","0.619038281505794","0.188681131886811","5"
"60fcfce988af0e9f331ec84a","0","17","0.516445289807767","0.377462253774623","5"
"60fcfce988af0e9f331ec84a","1","7","0.644249765926241","0.538746125387461","5"
"61118a566bf579b7d69aa202","0","9","0.712983797045107","0.177482251774823","5"
"61118a566bf579b7d69aa202","1","17","0.804977114855229","0.0004999500049995","5"
"60fcf1a04c245326d05076e0","0","20","0.753575879749983","0.0002999700029997","5"
"61001a7d72ee7fa3032b8a1a","1","6","0.851138845187448","0.121487851214879","5"
"61001a7d72ee7fa3032b8a1a","2","11","0.846002056360214","0.0023997600239976","5"
"61001a7d72ee7fa3032b8a1a","0","10","0.9617556001769","0.0005999400059994","5"
"5e2f1e401a4075000d1bee59","0","7","0.80180869426632","0.21957804219578","5"
"5e2f1e401a4075000d1bee59","1","10","0.853396710713281","0.0017998200179982","5"
"5e2f1e401a4075000d1bee59","2","12","0.576144196721545","0.155684431556844","5"
"5e2f1e401a4075000d1bee59","3","7","0.751487895784234","0.341165883411659","5"
"5f58ceb73a55aa065f014fb4","2","7","0.810703524339006","0.55004499550045","5"
"5f58ceb73a55aa065f014fb4","1","14","0.674435075215934","0.0070992900709929","5"
"5f58ceb73a55aa065f014fb4","0","9","0.740290333792555","0.106189381061894","5"
"5d2c030eb3efb1001b7e4989","1","16","0.810550459141251","0.0007999200079992","5"
"5d2c030eb3efb1001b7e4989","2","11","0.631410844600941","0.612838716128387","5"
"5d2c030eb3efb1001b7e4989","0","9","0.76549385594964","0.168083191680832","5"
"610761e24c57926a06f219e2","0","5","0.890590970559137","0.108589141085891","5"
"60fcd99413d2d738147c7d55","0","10","0.726732024874955","0.11968803119688","5"
"60fcd99413d2d738147c7d55","1","9","0.753104022993752","0.186181381861814","5"
"60fcd99413d2d738147c7d55","3","8","0.631734815470869","0.688531146885311","5"
"60fcd99413d2d738147c7d55","2","8","0.671765167191374","0.33046695330467","5"
"602e0102c7be4d8f930bccb5","0","5","0.90091646176932","0.172982701729827","5"
"610414b7a275aba12c4bf8b0","1","7","0.731490756891762","0.758224177582242","5"
"610414b7a275aba12c4bf8b0","0","8","0.723995868973958","0.611438856114389","5"
"610414b7a275aba12c4bf8b0","2","6","0.7902086223865","0.413058694130587","5"
"610414b7a275aba12c4bf8b0","3","7","0.809533972445503","0.0800919908009199","5"
"610414b7a275aba12c4bf8b0","4","8","0.594282025172298","0.75032496750325","5"
"5a16eb755d06850001b00bea","0","6","0.77181333222596","0.202679732026797","5"
"60fe0ff2978d9def5d345ecd","0","28","0.470631394188242","0.0574942505749425","5"
"610e25f9f9818357aca7dc5f","0","9","0.759694665360096","0.488651134886511","5"
"610e25f9f9818357aca7dc5f","2","9","0.681526160064638","0.725027497250275","5"
"610e25f9f9818357aca7dc5f","1","12","0.868291824768602","0.0016998300169983","5"
"610e25f9f9818357aca7dc5f","3","9","0.580615867289644","0.868713128687131","5"
"5e886bafe66dd44f5c740394","1","8","0.746388880869422","0.487151284871513","5"
"5e886bafe66dd44f5c740394","0","12","0.640999791588492","0.444755524447555","5"
"5e886bafe66dd44f5c740394","2","9","0.6363058135007","0.835616438356164","5"
"600f37dd7222cf0f2cf43322","0","5","0.850751728355102","0.358764123587641","5"
"610006b5173cacb40e469b7b","0","6","0.87350049935348","0.136386361363864","6"
"615e32053d4f0c25ecbd9aaf","0","18","0.496838888425137","0.0935906409359064","6"
"61001a5d58777b6e99cc43a1","0","21","0.862511211452613","9.99900009999e-05","6"
"6151f63958f5eb5b33db9239","0","7","0.559862273735668","0.952504749525047","6"
"611072022d4ba516aab619ac","1","10","0.63785440854288","0.785321467853215","6"
"611072022d4ba516aab619ac","0","14","0.696328007883311","0.0158984101589841","6"
"611072022d4ba516aab619ac","2","10","0.609028126261675","0.603539646035396","6"
"6110c8fb129da6ea8847b9f9","1","10","0.731000837867418","0.0732926707329267","6"
"6110c8fb129da6ea8847b9f9","0","16","0.906557864633046","9.99900009999e-05","6"
"6110c8fb129da6ea8847b9f9","2","8","0.726337904627685","0.317368263173683","6"
"5be2dab1dc5b8d0001ce18a9","0","11","0.502183017649501","0.407759224077592","6"
"5be2dab1dc5b8d0001ce18a9","1","12","0.645698960744762","0.826717328267173","6"
"6102ad41aeb80cbf94d1ff64","0","16","0.870623798476285","9.99900009999e-05","6"
"6102ad41aeb80cbf94d1ff64","1","9","0.735439494880627","0.245475452454755","6"
"6102ad41aeb80cbf94d1ff64","2","9","0.598265108997253","0.998700129987001","6"
"5f727fee07055f1d02a05a99","0","20","0.828551487821742","9.99900009999e-05","6"
"60f5eba9476ad9bc1d4252e9","0","8","0.812504681438422","0.129387061293871","6"
"60f5eba9476ad9bc1d4252e9","2","13","0.74835939892962","0.0047995200479952","6"
"60f5eba9476ad9bc1d4252e9","1","9","0.709560692955674","0.434956504349565","6"
"60f5eba9476ad9bc1d4252e9","3","8","0.806593510855636","0.17968203179682","6"
"6058071bda217990b860e6ee","0","15","0.926401151957652","9.99900009999e-05","6"
"6058071bda217990b860e6ee","1","8","0.730151507091045","0.598640135986401","6"
"6058071bda217990b860e6ee","2","8","0.766552058482264","0.354864513548645","6"
"611c16a6c39439a1dd61c1f7","0","24","0.702217020754173","0.0001999800019998","6"
"5ea93131b2e5310009e185e6","0","31","0.789085583372506","9.99900009999e-05","6"
"605243c1f9d94b7d6caf04dc","0","7","0.829720626512287","0.167883211678832","6"
"605243c1f9d94b7d6caf04dc","2","9","0.629933216886859","0.554344565543446","6"
"605243c1f9d94b7d6caf04dc","3","7","0.657061258049084","0.597040295970403","6"
"605243c1f9d94b7d6caf04dc","1","15","0.726187194567258","0.0063993600639936","6"
"60c9fcbb6090f57f63cdbebf","0","30","0.499923453698872","0.0223977602239776","6"
"60a2cbab9a74ddb09789cfa8","0","11","0.754823702995601","0.115988401159884","6"
"60a2cbab9a74ddb09789cfa8","1","8","0.667599788878822","0.552844715528447","6"
"610784123ead4a29b40195b6","1","12","0.74914901144555","0.0374962503749625","6"
"610784123ead4a29b40195b6","2","9","0.683070432453897","0.26977302269773","6"
"610784123ead4a29b40195b6","0","9","0.682836943654192","0.36986301369863","6"
"61294b6db5dce4f32fb7df9b","0","25","0.727501254145919","9.99900009999e-05","6"
"61294b6db5dce4f32fb7df9b","1","8","0.927916237919376","0.0664933506649335","6"
"60a81df1832584842fb188f6","0","29","0.885458588708549","9.99900009999e-05","6"
"6151f0f200c152d71f393bb5","0","21","0.935084651587866","9.99900009999e-05","6"
"6151f0f200c152d71f393bb5","1","8","0.760077516735675","0.439456054394561","6"
"5e521a4b05acdb243aaee8de","0","6","0.647296899866412","0.855014498550145","6"
"5f47b045144b1c1ab5bed08d","3","8","0.767005721694897","0.0083991600839916","6"
"5f47b045144b1c1ab5bed08d","0","8","0.641244132125483","0.925007499250075","6"
"5f47b045144b1c1ab5bed08d","1","9","0.70533465272147","0.893610638936106","6"
"5f47b045144b1c1ab5bed08d","2","8","0.712895162307465","0.267673232676732","6"
"6109876949a63b51388197c2","0","7","0.654588580295859","0.725827417258274","6"
"61001bf99a534440d8563358","0","14","0.69619189360386","0.0076992300769923","6"
"61001bf99a534440d8563358","1","8","0.746584725415991","0.0988901109889011","6"
"61001bf99a534440d8563358","2","14","0.70621205183297","0.0164983501649835","6"
"5c105e2757fd11000127e60f","0","24","0.946716619977854","9.99900009999e-05","6"
"5b8ad127ce33a00001e696cf","1","7","0.621068320822843","0.992000799920008","6"
"5b8ad127ce33a00001e696cf","0","10","0.608541248206139","0.160883911608839","6"
"5b8ad127ce33a00001e696cf","3","8","0.854585999100812","0.04999500049995","6"
"5b8ad127ce33a00001e696cf","2","9","0.845821410062786","0.0370962903709629","6"
"610087304c584b2ba35b4034","1","9","0.663968615065997","0.572242775722428","6"
"610087304c584b2ba35b4034","0","11","0.525683710636874","0.395660433956604","6"
"610087304c584b2ba35b4034","2","8","0.839006926719777","0.0593940605939406","6"
"6053ce04a276ce713b3e7c1a","1","10","0.723794182517019","0.098990100989901","6"
"6053ce04a276ce713b3e7c1a","2","11","0.832042909889932","0.0057994200579942","6"
"6053ce04a276ce713b3e7c1a","0","9","0.769848271904447","0.0946905309469053","6"
"5aa26bda35237b000112e35d","1","8","0.74509648423503","0.467353264673533","6"
"5aa26bda35237b000112e35d","0","10","0.882318241841668","0.0031996800319968","6"
"5aa26bda35237b000112e35d","2","11","0.864222996713708","0.0013998600139986","6"
"610068e5f60debf1dafc444d","1","6","0.785839750057469","0.701129887011299","6"
"610068e5f60debf1dafc444d","0","12","0.763236998734544","0.004999500049995","6"
"610068e5f60debf1dafc444d","2","11","0.614757413485178","0.15028497150285","6"
"5c61ab19776b38000156cc95","0","10","0.854205353197794","0.0223977602239776","6"
"5c61ab19776b38000156cc95","1","24","0.640956452171278","0.003999600039996","6"
"5b0f33dd1e55760001b9a9ce","0","8","0.59100092139809","0.909009099090091","6"
"5b0f33dd1e55760001b9a9ce","1","18","0.848862061139737","0.0001999800019998","6"
"5b0f33dd1e55760001b9a9ce","2","9","0.833461134112542","0.0210978902109789","6"
"5bace93b5cd4520001dc04a5","0","31","0.80513815457143","9.99900009999e-05","6"
"58727901d53c97000159dc92","0","29","0.639567548820498","0.0001999800019998","6"
"58727901d53c97000159dc92","1","9","0.695056698702047","0.142785721427857","6"
"60fcfce988af0e9f331ec84a","0","17","0.516445289807767","0.374662533746625","6"
"60fcfce988af0e9f331ec84a","1","7","0.644249765926241","0.532446755324468","6"
"61118a566bf579b7d69aa202","0","9","0.712983797045107","0.18028197180282","6"
"61118a566bf579b7d69aa202","1","17","0.804977114855229","9.99900009999e-05","6"
"60fcf1a04c245326d05076e0","0","18","0.712164509913244","0.0016998300169983","6"
"61001a7d72ee7fa3032b8a1a","0","17","0.873119738645467","9.99900009999e-05","6"
"61001a7d72ee7fa3032b8a1a","1","9","0.951877527728143","0.0046995300469953","6"
"5e2f1e401a4075000d1bee59","0","7","0.80180869426632","0.218578142185781","6"
"5e2f1e401a4075000d1bee59","1","10","0.853396710713281","0.0018998100189981","6"
"5e2f1e401a4075000d1bee59","2","12","0.576144196721545","0.167283271672833","6"
"5e2f1e401a4075000d1bee59","3","7","0.751487895784234","0.344465553444656","6"
"5f58ceb73a55aa065f014fb4","2","7","0.810703524339006","0.537146285371463","6"
"5f58ceb73a55aa065f014fb4","1","14","0.674435075215934","0.0070992900709929","6"
"5f58ceb73a55aa065f014fb4","0","9","0.740290333792555","0.106589341065893","6"
"5d2c030eb3efb1001b7e4989","1","16","0.810550459141251","0.0005999400059994","6"
"5d2c030eb3efb1001b7e4989","2","11","0.631410844600941","0.611738826117388","6"
"5d2c030eb3efb1001b7e4989","0","9","0.76549385594964","0.170782921707829","6"
"610761e24c57926a06f219e2","0","6","0.881570874134825","0.147185281471853","6"
"60fcd99413d2d738147c7d55","0","10","0.726732024874955","0.126287371262874","6"
"60fcd99413d2d738147c7d55","1","9","0.753104022993752","0.179182081791821","6"
"60fcd99413d2d738147c7d55","3","8","0.631734815470869","0.689431056894311","6"
"60fcd99413d2d738147c7d55","2","8","0.671765167191374","0.330566943305669","6"
"602e0102c7be4d8f930bccb5","0","6","0.899407081026846","0.097990200979902","6"
"610414b7a275aba12c4bf8b0","1","7","0.731490756891762","0.761423857614239","6"
"610414b7a275aba12c4bf8b0","0","8","0.723995868973958","0.612038796120388","6"
"610414b7a275aba12c4bf8b0","2","7","0.809533972445503","0.0811918808119188","6"
"610414b7a275aba12c4bf8b0","3","8","0.594282025172298","0.753524647535247","6"
"5a16eb755d06850001b00bea","0","19","0.599590772448993","0.0247975202479752","6"
"60fe0ff2978d9def5d345ecd","0","26","0.440067231631187","0.155684431556844","6"
"610e25f9f9818357aca7dc5f","0","9","0.759694665360096","0.477452254774523","6"
"610e25f9f9818357aca7dc5f","2","9","0.681526160064638","0.728127187281272","6"
"610e25f9f9818357aca7dc5f","1","11","0.861470578527673","0.0035996400359964","6"
"610e25f9f9818357aca7dc5f","3","9","0.580615867289644","0.865013498650135","6"
"5e886bafe66dd44f5c740394","1","8","0.746388880869422","0.486951304869513","6"
"5e886bafe66dd44f5c740394","0","12","0.640999791588492","0.448455154484552","6"
"5e886bafe66dd44f5c740394","2","9","0.6363058135007","0.824517548245176","6"
"600f37dd7222cf0f2cf43322","0","6","0.759739626822145","0.432956704329567","6"
"610006b5173cacb40e469b7b","0","7","0.848931284210577","0.207179282071793","7"
"615e32053d4f0c25ecbd9aaf","0","7","0.677691842531577","0.319368063193681","7"
"61001a5d58777b6e99cc43a1","0","20","0.869998556335817","9.99900009999e-05","7"
"6151f63958f5eb5b33db9239","0","7","0.788892815411771","0.0806919308069193","7"
"611072022d4ba516aab619ac","1","10","0.63785440854288","0.791720827917208","7"
"611072022d4ba516aab619ac","0","14","0.696328007883311","0.0165983401659834","7"
"611072022d4ba516aab619ac","2","10","0.609028126261675","0.607239276072393","7"
"6110c8fb129da6ea8847b9f9","1","10","0.731000837867418","0.0767923207679232","7"
"6110c8fb129da6ea8847b9f9","0","14","0.893506539556956","0.0001999800019998","7"
"6110c8fb129da6ea8847b9f9","2","8","0.726337904627685","0.30966903309669","7"
"5be2dab1dc5b8d0001ce18a9","0","8","0.715376685754211","0.795620437956204","7"
"5be2dab1dc5b8d0001ce18a9","1","12","0.645698960744762","0.828817118288171","7"
"6102ad41aeb80cbf94d1ff64","0","16","0.870623798476285","0.0001999800019998","7"
"6102ad41aeb80cbf94d1ff64","1","9","0.735439494880627","0.234676532346765","7"
"6102ad41aeb80cbf94d1ff64","2","9","0.598265108997253","0.998700129987001","7"
"5f727fee07055f1d02a05a99","0","8","0.65732513147402","0.788221177882212","7"
"60f5eba9476ad9bc1d4252e9","0","8","0.812504681438422","0.137586241375862","7"
"60f5eba9476ad9bc1d4252e9","2","13","0.74835939892962","0.0037996200379962","7"
"60f5eba9476ad9bc1d4252e9","1","9","0.709560692955674","0.441655834416558","7"
"60f5eba9476ad9bc1d4252e9","3","8","0.806593510855636","0.185481451854815","7"
"6058071bda217990b860e6ee","0","15","0.926401151957652","9.99900009999e-05","7"
"6058071bda217990b860e6ee","1","8","0.730151507091045","0.597340265973403","7"
"6058071bda217990b860e6ee","2","8","0.766552058482264","0.360963903609639","7"
"611c16a6c39439a1dd61c1f7","0","24","0.702217020754173","0.0001999800019998","7"
"5ea93131b2e5310009e185e6","0","31","0.789085583372506","9.99900009999e-05","7"
"605243c1f9d94b7d6caf04dc","0","10","0.822315963928346","0.0634936506349365","7"
"605243c1f9d94b7d6caf04dc","1","12","0.647673558288761","0.156784321567843","7"
"60c9fcbb6090f57f63cdbebf","0","7","0.81776839966903","0.372462753724628","7"
"60a2cbab9a74ddb09789cfa8","0","7","0.818183910823579","0.640735926407359","7"
"610784123ead4a29b40195b6","1","12","0.74914901144555","0.0322967703229677","7"
"610784123ead4a29b40195b6","2","8","0.67386607768907","0.684331566843316","7"
"610784123ead4a29b40195b6","0","9","0.682836943654192","0.363563643635636","7"
"61294b6db5dce4f32fb7df9b","0","24","0.73874268909549","0.0001999800019998","7"
"61294b6db5dce4f32fb7df9b","1","8","0.927916237919376","0.064993500649935","7"
"60a81df1832584842fb188f6","0","29","0.885458588708549","9.99900009999e-05","7"
"6151f0f200c152d71f393bb5","0","18","0.906263342915909","9.99900009999e-05","7"
"6151f0f200c152d71f393bb5","1","8","0.760077516735675","0.441555844415558","7"
"5e521a4b05acdb243aaee8de","0","8","0.875618699149425","0.0408959104089591","7"
"5f47b045144b1c1ab5bed08d","3","8","0.767005721694897","0.0075992400759924","7"
"5f47b045144b1c1ab5bed08d","0","8","0.641244132125483","0.927307269273073","7"
"5f47b045144b1c1ab5bed08d","1","9","0.70533465272147","0.8999100089991","7"
"5f47b045144b1c1ab5bed08d","2","8","0.712895162307465","0.273172682731727","7"
"6109876949a63b51388197c2","0","7","0.746118473072429","0.0844915508449155","7"
"61001bf99a534440d8563358","0","14","0.69619189360386","0.0078992100789921","7"
"61001bf99a534440d8563358","1","8","0.746584725415991","0.103389661033897","7"
"61001bf99a534440d8563358","2","11","0.557786248314446","0.351064893510649","7"
"5c105e2757fd11000127e60f","0","7","0.948489243427385","0.0296970302969703","7"
"5b8ad127ce33a00001e696cf","0","35","0.680578676520961","9.99900009999e-05","7"
"610087304c584b2ba35b4034","1","9","0.663968615065997","0.575142485751425","7"
"610087304c584b2ba35b4034","0","11","0.525683710636874","0.397660233976602","7"
"610087304c584b2ba35b4034","2","8","0.839006926719777","0.0561943805619438","7"
"6053ce04a276ce713b3e7c1a","1","10","0.723794182517019","0.100989901009899","7"
"6053ce04a276ce713b3e7c1a","2","11","0.832042909889932","0.0055994400559944","7"
"6053ce04a276ce713b3e7c1a","0","9","0.769848271904447","0.0888911108889111","7"
"5aa26bda35237b000112e35d","1","8","0.74509648423503","0.467153284671533","7"
"5aa26bda35237b000112e35d","2","11","0.864222996713708","0.0013998600139986","7"
"5aa26bda35237b000112e35d","0","8","0.933465830318886","0.0050994900509949","7"
"610068e5f60debf1dafc444d","0","18","0.882707713695463","0.0001999800019998","7"
"610068e5f60debf1dafc444d","1","14","0.863396259077511","0.0001999800019998","7"
"5c61ab19776b38000156cc95","0","35","0.586362317161272","0.0004999500049995","7"
"5b0f33dd1e55760001b9a9ce","0","35","0.868389303488346","9.99900009999e-05","7"
"5bace93b5cd4520001dc04a5","0","8","0.787366747406016","0.0637936206379362","7"
"58727901d53c97000159dc92","0","29","0.639567548820498","0.0001999800019998","7"
"58727901d53c97000159dc92","1","9","0.695056698702047","0.127787221277872","7"
"60fcfce988af0e9f331ec84a","0","7","0.874478776964339","0.0100989901009899","7"
"61118a566bf579b7d69aa202","0","26","0.935279615859005","9.99900009999e-05","7"
"60fcf1a04c245326d05076e0","0","18","0.712164509913244","0.0013998600139986","7"
"61001a7d72ee7fa3032b8a1a","0","21","0.898132487761735","9.99900009999e-05","7"
"5e2f1e401a4075000d1bee59","0","15","0.691227102265388","0.0110988901109889","7"
"5e2f1e401a4075000d1bee59","1","15","0.690463072884316","0.0086991300869913","7"
"5f58ceb73a55aa065f014fb4","0","17","0.553275144123543","0.0965903409659034","7"
"5f58ceb73a55aa065f014fb4","1","9","0.740290333792555","0.108689131086891","7"
"5d2c030eb3efb1001b7e4989","1","15","0.840202769354403","0.0011998800119988","7"
"5d2c030eb3efb1001b7e4989","2","11","0.631410844600941","0.60973902609739","7"
"5d2c030eb3efb1001b7e4989","0","9","0.76549385594964","0.174082591740826","7"
"610761e24c57926a06f219e2","0","7","0.820041388946075","0.236676332366763","7"
"60fcd99413d2d738147c7d55","0","10","0.726732024874955","0.124787521247875","7"
"60fcd99413d2d738147c7d55","1","9","0.753104022993752","0.182181781821818","7"
"60fcd99413d2d738147c7d55","3","8","0.631734815470869","0.696330366963304","7"
"60fcd99413d2d738147c7d55","2","8","0.671765167191374","0.333766623337666","7"
"602e0102c7be4d8f930bccb5","0","7","0.95680140788004","0.001999800019998","7"
"610414b7a275aba12c4bf8b0","0","36","0.754128078394577","9.99900009999e-05","7"
"5a16eb755d06850001b00bea","0","7","0.821070005686199","0.0667933206679332","7"
"60fe0ff2978d9def5d345ecd","0","23","0.456300735218708","0.152884711528847","7"
"610e25f9f9818357aca7dc5f","0","9","0.759694665360096","0.483851614838516","7"
"610e25f9f9818357aca7dc5f","1","9","0.681526160064638","0.724827517248275","7"
"610e25f9f9818357aca7dc5f","2","9","0.580615867289644","0.865813418658134","7"
"5e886bafe66dd44f5c740394","1","8","0.746388880869422","0.485451454854515","7"
"5e886bafe66dd44f5c740394","0","12","0.640999791588492","0.442255774422558","7"
"5e886bafe66dd44f5c740394","2","9","0.6363058135007","0.832416758324168","7"
"600f37dd7222cf0f2cf43322","0","7","0.72080907362705","0.565043495650435","7"
